,CaseType,EMPNUM,WOMEMPNUM,BUSST,islatest,profit_loss,revenue,sales_cost,sales_tax,sales_expense,G_expense,finance_expense,asset_devaluation_losses,fair_value_change,investment_income,operation_profit,non_operating_income,non_operating_expense,total_profit,assets,assets_re,payrol_expense,main_business_income,main_business_cost,other_business_income,other_operating_cost,retained_profits,income_tax_adjuste,incometax_actual,ENTTYPE,INDUSTRYPHY,REGCAPCUR,RECCAP,PARFORM,Unnamed: 0_y,NAME,industry_tax,registertype,economic_type,incometax_rate,collection_type,avg_EMPNUM,std_EMPNUM
5420,1,7.515998923877435,5.5418660925991645,1,1,0.7936187975427396,111450.16652391385,172.8994187360808,398.0569487772593,71143.60619647973,27746.946525466803,374.02542087271115,0.18617197749875003,-0.25106592905741126,0.4777014530645145,28832.170104710487,474.9828191870017,11439.930990376532,21600.24088196628,408613.56527300755,444364.50202868565,-0.03255964243602816,171812.2415734738,173.36235646942185,0.16939414653139728,-0.7857801408361204,87024.9090562714,-42464.165961426625,7789.494655809471,40,4,0,61.87924817669381,0,1606,0,1,8,26,0.25,0,2.6407994975750695,0.811985169801739
5421,1,4.195300857479874,3.8692008895644885,1,1,0.22992133228917444,374537.7575071527,571.2138187856445,1516.561065998403,234498.71637635594,96860.28100819622,1253.6272268027772,0.6587012258122896,-0.31154254405912923,-0.499929411723612,95611.38480357062,1726.338151664584,37709.228983837784,71936.89039049008,898734.8218099779,1016575.6018806486,0.7019546594339389,572503.2615938716,570.9153903894136,-0.1411841565193332,-0.32469195106304,287455.3616621407,-139968.52894073035,25846.712341835053,52,11,0,10.176093982850402,0,5427,0,2,22,75,0.25,0,1.0651002858266247,0.0
5422,1,1.4752476877597154,1.3523103805693428,0,1,-0.08812831860957457,138491.79952292464,215.33846433586586,494.01641227437744,88404.3052818324,34478.61109743099,464.4332375674709,0.2450662527790486,-0.11279769231752204,-0.18710392344629317,35828.01767532057,589.4585398920212,14216.097829542912,26841.53339946449,401935.2335384046,446360.42884528683,0.2802228026067348,213498.02044760535,215.2291805319589,-0.04110911413145342,-0.12512421510033114,108139.51247410438,-52767.113561433755,10815.60696278958,21,7,0,66.87331317135559,0,6588,0,2,13,74,0.25,0,3.5247523122402846,0.0
5423,1,5.472548398682996,5.1937538952093085,1,1,0.26607249319290727,368192.9617864165,488.4393057663015,2674.6491582555263,200481.30267209158,118930.2188326948,1216.7338470213376,0.6209422056730559,-0.3488320902933019,-0.45162659207706285,85585.53771785731,2563.9348687682004,32239.07589539446,66433.64906239885,768360.3005150006,869106.7320295509,0.32366086522990367,530796.9431238152,488.12704355006133,-0.33555337239941396,-0.2293992132505084,249817.624243472,-119664.09189619598,23231.65523935097,45,11,0,10.15054903202634,0,5512,0,2,22,72,0.25,0,1.4908494662276652,0.0
5424,1,1.7375858890078266,1.5927870650686398,1,1,0.20996863244420966,189349.0483788974,253.2324741076352,1975.359205108334,104124.5462376874,71401.15839057603,539.040994849617,-0.4444509694114174,-0.3416171364250895,0.015951964544343666,36597.288772689404,694.125375262329,16744.26638815385,26012.8091897209,1018046.0908574901,1070371.334530334,24434.546443917356,251463.70156759745,252.98118339063404,-0.27341026931498846,0.07630695167771051,127370.23910876553,-73139.56052593667,11400.538691890106,25,11,0,67.20414766755772,0,6517,0,2,14,64,0.25,0,4.959224694236303,0.0
5425,1,8.535217228425399,8.369854903717629,1,1,0.35275814345814194,352978.98997741425,289.9570908914538,5451.589561609713,118912.0928990472,171850.97888033174,1128.2684551255518,0.5304011239395064,-0.43824743637340596,-0.33580288888104415,61544.896909690964,4572.379805723342,19122.38017475637,53237.61216713987,455739.6301423696,515496.09941493673,-0.5834370735943416,430790.767765488,289.6116570244792,-0.8016247639925075,-0.0008999690677059524,159567.36225776176,-70976.76666307343,16961.097953149234,28,11,0,10.089295655431492,0,5718,0,2,20,65,0.25,0,2.5117390761418,0.0
5426,1,4.067568211530913,3.702703046474144,1,1,0.23533255070086917,370433.43241130066,575.972889144177,1321.388918382971,236461.02430186438,92222.29611427657,1242.2564713618817,0.6552831489382587,-0.3047880628057137,-0.48838586038920156,95831.63217310575,1576.676764410494,38024.75651856573,71794.86921910044,908868.1382968335,1027694.9928507224,0.7445716225804454,571057.6985618675,575.6911668395733,-0.10606628151970801,-0.3478438161860657,289248.1162083905,-141139.79122321663,25891.87813217477,53,10,0,11.173522982350542,0,5340,0,1,22,75,0.25,0,1.0315318320432547,0.015604210041288575
5427,1,2.548536732019586,2.336158671230332,1,1,0.21513916905846328,256076.75185127356,371.7480558479574,1747.4317477847467,152720.96392571993,79317.22135976469,797.2028864674926,-0.04696213767805191,-0.3287932506216993,-0.17161052060015608,58300.09782954719,1018.2090015631636,24558.86407178628,42775.689654613976,982425.2636445434,1059171.1418033794,15676.379766264099,368824.58032885555,371.480627086524,-0.215361317851536,-0.07265196273774,186814.82288301177,-98206.92963310807,16722.024778335224,35,11,0,46.76413166944633,0,6121,0,2,17,68,0.25,0,3.5400607189657243,0.0
5428,1,1.595635330414789,1.4626657196798596,0,1,-0.07322635366999505,149793.4279951867,232.9111677601474,534.3306400478469,95618.54191595397,37292.23944369473,502.3333292641531,0.265064893489467,-0.12200255221170042,-0.20237254610681782,38751.764395768696,637.5613260541646,15376.203023845264,29031.937734967018,426574.6761453189,474625.17959867336,0.3030903948788181,230920.53437965113,232.79296584734118,-0.044463824925435116,-0.13533498134655403,116964.24142819364,-57073.1758342853,11551.401040753592,23,7,0,64.17000865553591,0,6532,0,2,13,74,0.25,0,3.404364669585211,0.0
5429,1,0.605573792404881,0.5551093097549389,0,1,-0.19577931676539848,56849.43955508439,88.39419412786316,202.78858579033067,36289.04546580641,14153.110323345973,190.64500105721868,0.1005971412917297,-0.04630227647736296,-0.07680420951363603,14707.027652380813,241.96658393678217,5835.559918015133,11018.16956538317,223941.21721962106,242177.38026313856,0.11502853839451288,87638.71110330417,88.34933426593659,-0.016874862678004823,-0.051362185542590144,44390.14222567933,-21660.34987804781,5500.269874618654,10,5,0,86.4018404915484,0,6992,0,2,10,74,0.25,0,4.394426207595119,0.0
5430,1,0.445431544653931,0.4083122493032225,0,1,-0.2156022330440033,41815.768765635614,65.01860371541432,149.16172750484634,26692.51176088478,10410.361003156708,140.22947882904919,0.07399451659788137,-0.034057772629823124,-0.05649355719923538,10817.796487613086,177.97921671870427,4292.362880961911,8104.446312442502,191165.2974044365,204578.9970907363,0.08460957224201515,64462.90600390546,64.98560691495572,-0.012412353775477017,-0.037779603295219066,32651.296781635057,-15932.332648690193,4521.500667677723,8,5,0,89.99783466479596,0,7066,0,2,9,74,0.25,0,4.554568455346069,0.0
5431,1,8.354649730299009,8.182599720482134,1,1,0.34764736855494444,353875.96871681913,301.65911907500714,5287.867915896576,123721.21492681281,168730.89970365085,1133.484159262501,0.5357392056960179,-0.43297572525041533,-0.34263157244837505,62962.274564737956,4453.966781804883,19895.70862181539,54015.61837669824,474170.9837917058,536344.1214478908,-0.5299567874535523,436686.88839932135,301.3156409278034,-0.7741463293961922,-0.014371728222720481,164888.29798994202,-73847.2528293986,17330.794745055682,29,11,0,10.09290700539402,0,5706,0,2,21,65,0.25,0,2.45154991009967,0.0
5432,1,1.0863100508022474,0.9957842133259192,1,1,0.2058161667350497,135759.92964870707,158.05243267418552,2158.408087907674,65096.69031238949,65043.756348302406,331.71079252595825,-0.7636748462904135,-0.35191601834577146,0.16658367765131699,19167.730271428038,433.8533289519719,10468.351268877883,12550.514749076414,1046653.230612756,1079366.2261062781,31468.243237361694,157211.00382834207,157.81410244487017,-0.32002946929128934,0.19593607923841622,79630.20473063664,-53007.91880243833,7126.845235234297,16,11,0,83.61955516952935,0,6835,0,2,12,61,0.25,0,6.098957411096067,0.0
5433,1,2.7341816938661694,2.50633321960517,0,1,0.06770653292908668,256676.72360916762,399.1021250583892,915.5958298509456,163846.00034696827,63901.66754688136,860.7672235083047,0.45419875434638945,-0.2090560032758041,-0.34677303789864755,66402.61894200004,1092.485527981626,26347.70741635473,49747.32708617992,659598.1589453538,741934.4189392092,0.5193568940648297,395691.09921532456,398.89958159497104,-0.0761904514352863,-0.23190162657107702,200422.66654171972,-97797.05274910323,18510.05271993972,37,9,0,38.603950064235164,0,6002,0,2,18,75,0.25,0,2.2658183061338306,0.0
5434,1,2.6312543769653702,2.411983179104194,1,1,0.21566656799456724,262883.0318267363,383.83674148829886,1724.18296192953,157677.83801814553,80124.66621501878,823.5356091884796,-0.006417953851661551,-0.3274852038493813,-0.19074204649352844,60513.80198851219,1051.2657947881826,25355.95938546546,44485.517083134866,978791.9103242202,1058028.7130442308,14783.039648473983,380795.48532704933,383.56766663322,-0.20944027763312256,-0.0878458930484432,192878.21873118248,-100763.82165116329,17264.820683260514,36,11,0,44.67923342858784,0,6081,0,2,17,69,0.25,0,3.395304840310602,0.0
5435,1,3.222145923270745,2.953633763266695,0,1,0.128108295751124,302485.33242365165,470.3291255700011,1079.0004838143439,193087.28576691358,75306.07714853075,1014.386719922249,0.5352587459549801,-0.24636583230791645,-0.4086609653162392,78253.36860328598,1287.4593514086284,31049.932866419516,58625.63834874276,759468.5971355024,856499.2282212143,0.6120455354842478,466309.3404039097,470.09043455820694,-0.08978801702721875,-0.2732886707317794,236191.7203151547,-115250.70756283143,21492.428504827036,44,9,0,27.64671329295542,0,5775,0,2,20,75,0.25,0,1.777854076729255,0.0
5436,1,1.7522075600270428,1.6061902635041396,1,1,0.21006185866873106,190552.16757711832,255.3693432678204,1971.2496091618586,105000.75327078931,71543.88722488246,543.6957261215105,-0.43728413435414915,-0.34138591816935804,0.012570160361066285,36988.59650355471,699.9686938892469,16885.165774919693,26315.04862334901,1017403.8373578751,1070169.3919159123,24276.634243695065,253579.75110939238,255.11776157735443,-0.2723636304482517,0.07362118069574392,128442.04161727917,-73591.5322176376,11496.486577708147,25,11,0,66.83560844951839,0,6510,0,2,14,64,0.25,0,4.933636769952675,0.0
5437,1,2.741743396290539,2.5132647801614727,0,1,0.06864254448248464,257386.59340587823,400.20588912549397,918.1280182647072,164299.13581372472,64078.39515627708,863.1477769351025,0.4554548946495711,-0.20963417234567464,-0.34773207969432146,66586.26322788077,1095.5069257490313,26420.57511329447,49884.90919518072,661145.7939748863,743709.7642286627,0.5207932368996067,396785.4296875644,400.00278550420416,-0.07640116512802461,-0.23254297791059908,200976.95909911895,-98067.52204985531,18556.268890806343,37,9,0,38.43415203629594,0,5999,0,2,18,75,0.25,0,2.258256603709461,0.0
5438,1,4.759338067946546,4.45412836706459,1,1,0.24588581786733105,371735.8723878955,534.6602894852953,2027.9770256768857,219476.50140699267,106606.44669975608,1237.3349746391839,0.6420267036838486,-0.32800974478490136,-0.4785987089645753,91183.93386679732,2096.2239416706057,35293.589266947114,69506.63878530977,841160.953836133,951452.8067307477,0.5348987289768653,554085.5980088422,534.3557520232831,-0.22701831692204258,-0.2826103276661511,270834.3984290419,-131002.01488511707,24691.893510156748,49,11,0,10.164813238641068,0,5464,0,2,22,74,0.25,0,1.2531126893155151,0.0
5439,1,7.425030433315894,5.4933495643118055,1,1,0.7788913863192399,118282.06159262542,183.53236695137963,422.41414849176124,75504.6263946628,29447.785463457418,396.9290761031557,0.1985469789794584,-0.2524831016279174,0.45221638116184104,30599.594316244038,504.0451503218428,12141.230117971787,22924.358996846306,421810.1196481771,459752.5723351628,-0.012059170179584133,182344.2080287526,183.975660792967,0.16212758923635628,-0.774227521764248,92359.49207262098,-45067.19714692875,8267.02969646296,40,4,0,60.54164749147691,0,1705,0,1,8,27,0.25,0,2.598347535319082,0.7909768968032471
5440,1,1.1689871695784073,1.0715715722109556,1,1,0.20634330728059191,142562.87499759797,170.13519565890596,2135.170692418319,70051.13586468433,65850.80560903507,358.03061395619466,-0.7231505264298324,-0.3506086124297714,0.14746152493901177,21380.349861915514,466.89392653686673,11265.056058625803,14259.504475358059,1043021.6573950101,1078224.3570615859,30575.340797084875,169176.04387563176,169.89522014242203,-0.3141113299905749,0.18074959294763687,85690.62991627451,-55563.558112686136,7669.375206102486,17,11,0,81.53567839077624,0,6794,0,2,12,61,0.25,0,5.954272453237787,0.0
5441,1,5.799962093895289,4.626646450170826,1,1,0.5157997426830743,240327.57763750432,373.4801982577735,857.5330984561332,153410.23753423302,59831.707319481466,806.0817919748217,0.41961498815981857,-0.2777995849685613,-0.003050967139105021,62173.00078653765,1023.2169416250894,24669.29342520394,46578.51015250517,657554.4149767074,734646.2822941863,0.35416289420192876,370488.0931549425,373.57257205710425,0.032317232662743764,-0.5678506172427247,187656.90670891094,-91567.95295778042,16797.753584916674,47,7,0,36.646642628636336,0,3465,0,1,15,50,0.25,0,1.839982310364471,0.4156834396400994
5442,1,3.693106402175909,3.3853475356356753,0,1,0.1864052803069269,346697.68047132273,539.074128278211,1236.7110893229471,221309.62042858396,86313.08521175967,1162.6531444684963,0.6134940963506714,-0.28237555164794775,-0.46839232712241596,89691.16342417843,1475.639057464539,35588.303132995854,67194.5732667548,855858.9195488768,967071.8771856056,0.7015043202095627,534466.7968022998,538.8005493265463,-0.10291175769758526,-0.3132335293173723,270714.35472152726,-132096.1669928168,24370.879512679796,50,10,0,17.071295739139966,0,5556,0,2,21,75,0.25,0,1.3068935978240912,0.0
5443,1,7.836679456630833,7.64544536262321,1,1,0.33298675962623964,356449.01385475905,335.2271908686648,4818.221127214379,137516.5118582784,159780.73823062348,1148.4457649070384,0.551051859949819,-0.4178534597186433,-0.3622201204033786,67028.11974448322,4114.290887519696,22114.054401176894,56247.38263915933,527042.5880000067,596148.104943806,-0.37654491247255717,453600.3155109353,334.88932283798493,-0.6953225519417141,-0.0530163948915266,180151.76769498835,-82081.43960475852,18391.29539143444,32,11,0,10.103266410867382,0,5671,0,2,21,67,0.25,0,2.2788931522102778,0.0
5444,1,7.981019122451939,7.7951309419879,1,1,0.337072143481412,355731.9988169602,325.872977873694,4949.094777650486,133672.25930129422,162274.82598379307,1144.27650410451,0.5467847745393467,-0.4220674906472064,-0.3567614973713603,65895.11508309846,4208.946329271973,21495.881303711027,55625.470293584294,512309.1755421697,579482.8879778972,-0.41929527845578296,448887.15234060265,325.5335465055304,-0.7172879006787445,-0.04224751768696933,175898.38824737098,-79786.86822125589,18095.77204447218,31,11,0,10.100379617550962,0,5681,0,2,21,66,0.25,0,2.3270063741506464,0.0
5445,1,1.3253164604084282,1.214873422151502,1,1,0.20734004626801933,155426.16338609185,192.98178001778462,2091.232470920509,79419.20494003696,67376.8074879444,407.7972129846563,-0.6465254785453585,-0.3481365156428887,0.11130457345221145,25564.06183177745,529.3684450675742,12771.49818706252,17490.932419390847,1036154.9296457698,1076065.2641877667,28887.0042012392,191800.03287081863,192.7386935247684,-0.3029210692073128,0.15203436112557756,97149.93069288021,-60395.865852751784,8695.213150812197,19,11,0,77.59539861540557,0,6718,0,2,12,62,0.25,0,5.68069619428525,0.0
5446,1,6.838747521328152,6.610552985309241,1,1,0.3047413359316925,361406.2943101438,399.90011237088254,3913.3901889073677,164094.808074775,142537.17732741308,1177.2710949213504,0.5805535272673261,-0.38871859913791823,-0.39995981042858053,74861.4587508517,3459.864485480957,26387.963946393287,60547.14450349352,628906.082861389,711367.6610126179,-0.08097851208048812,486186.0639759265,399.57305290340514,-0.5434590787235439,-0.12746998606929782,209558.6750727439,-97945.58927146852,20434.47724226875,37,11,0,10.123225049573437,0,5604,0,2,21,69,0.25,0,1.9462491737760503,0.0
5447,1,1.2696028808747784,1.1638026409076803,1,1,0.2069848223905522,150841.86675881513,184.83957590496334,2106.8914404264033,76080.55574169903,66832.96169552949,390.06109099260925,-0.6738335772190942,-0.34901753646898986,0.12419040682136873,24073.045219719585,507.1033977529821,12234.623216992084,16339.29655632739,1038602.1356719853,1076834.7347835032,29488.703823317675,183737.15864194313,184.5975981206065,-0.30690912212331073,0.1622680693670165,93065.99567451171,-58673.69875164243,8329.618810699929,19,11,0,78.99965938755122,0,6745,0,2,12,62,0.25,0,5.778194958469138,0.0
5448,1,0.5140458329704467,0.4712086802657467,1,1,0.20216747074216124,88672.14699900342,74.41946370947744,2319.249807491142,30803.624095962674,59457.62295636223,149.53351969397318,-1.0441710531184174,-0.36096545832364574,0.2989410206157529,3852.694647874785,205.15702199905922,4953.818952115413,721.4418027758948,1071789.8033152805,1087269.8735168318,37648.62451030539,74392.87487870583,74.19252162465187,-0.36099291126986444,0.30105201491023575,37681.905976093374,-35318.61186252501,3371.6286284514317,9,11,0,98.04347477997987,0,7114,0,2,9,58,0.25,0,7.100419792301718,0.0
5449,1,5.187430211810999,4.299962779807542,1,1,0.4166334395019008,286329.80894647905,445.076635026345,1021.5411114651383,182774.95374872867,71284.2231233448,960.3024342907783,0.5029414553902072,-0.2873420471605999,-0.17465345236488222,74073.86527323151,1218.9067269330917,29391.456801536813,55494.39471871845,746412.7684412168,838261.1010988943,0.4922018214979841,441404.5741812631,445.03673764130133,-0.016611775488640734,-0.4900616217409299,223577.06054425403,-109095.33613559697,20013.212425742404,49,8,0,27.639973834468933,0,4128,0,1,18,59,0.25,0,1.5541340987659709,0.27422526088312293
5450,1,12.810276005079098,12.803249190459425,1,1,0.4737592279950861,331742.406028732,12.903585638079448,9327.811283108109,5052.846101446281,245720.98320850564,1004.7830993530188,0.40401839448674803,-0.5630587957718125,-0.17412914404643876,27987.513399840565,7375.888977780292,813.3013032003437,34817.78407528974,19364.75093210675,21904.946562697063,-1.8496193545500113,291196.086965101,12.511848770522079,-1.4521954603171379,0.31805312498412036,33590.576635217905,-3016.047231596429,8208.274043310692,4,11,0,10.003794479898419,0,6005,0,2,19,55,0.25,0,3.9367586683596993,0.0
5451,1,2.454527451452772,2.249983497369585,1,1,0.214539775850553,248341.3589463021,358.00916566567844,1773.8541832123192,147087.43594514654,78399.55367242222,767.2755315483827,-0.09304093447147876,-0.3302798564854658,-0.14986738482108336,55784.20493259073,980.6396854762897,23652.95872315996,40832.45678629418,986554.5994339327,1060469.5214395116,16691.668122575094,355219.54881047166,357.74360770314723,-0.22209062852648395,-0.05538393656959034,179923.7238695916,-95301.00092512868,16105.132789327496,34,11,0,49.133635586132876,0,6167,0,2,17,68,0.25,0,3.704576959957649,0.0
5452,1,5.336293425735309,4.379356493880659,1,1,0.4407337598873637,275149.9174165209,427.67660084913376,981.6823536764282,175638.46639269,68500.92586168904,922.8222946603231,0.4826906797494914,-0.2850229489516636,-0.13294901506900808,71181.60613083615,1171.3483691967042,28243.832592190192,53327.5732514205,724817.5821861952,813079.660934558,0.4586543132539525,424169.78919365053,427.6688492416267,-0.004720591338749372,-0.508966629328351,214847.4095644721,-104835.66791611709,19231.761612671446,48,8,0,29.82885853201198,0,3967,0,1,17,57,0.25,0,1.6236035985873913,0.3086037475244848
5453,1,2.313955269958838,2.1211256643217644,0,1,0.01568957090837525,217227.13549126452,337.76265403371326,774.8745448734736,138663.90694337751,54080.38562725502,728.4727483594843,0.384391280062462,-0.176925418519848,-0.2934762164216609,56196.95661945662,924.5774157942935,22298.231519939276,42101.477723911106,573591.4507366092,643273.1704109149,0.43953502603971056,334875.8812770847,337.5912402188875,-0.06448046119785524,-0.19625981408623816,169618.97100833835,-82766.26462056422,15941.68185316473,32,8,0,48.04013441307429,0,6198,0,2,16,75,0.25,0,2.686044730041162,0.0
5454,1,4.4719873795192955,3.9183932693473595,1,1,0.3008062917387196,340060.835235984,528.7019270346584,1213.1039684815348,217073.21046387852,84660.86617366353,1140.4335529534153,0.6002675301037639,-0.29848773014852503,-0.37508672228785195,87974.18367969178,1447.4741833321148,34906.986750789045,65908.22931738793,850200.1367968081,959284.1557369399,0.6534325492360191,524235.6716728542,528.5075356982838,-0.07376130385920357,-0.3992033645779628,265532.1282688352,-129567.479758112,23768.89771737134,52,10,0,17.120102428451727,0,4902,0,1,21,69,0.25,0,1.2202607770775389,0.1090008162120282
5455,1,4.628529532560578,4.001882417615171,1,1,0.3261497996656903,328304.24175173003,510.404331938549,1171.1891421298196,209568.59554649398,81733.9956970189,1101.0200430649174,0.5789721412969263,-0.2960490039033315,-0.3312310091565289,84932.7306479568,1397.462581950547,33700.16365542873,63629.63483588386,827490.9874873792,932803.7597002821,0.6181545310389843,506111.8499573279,510.243744582984,-0.06125672653642156,-0.4190835654212781,256352.1681991242,-125088.08141153354,22947.13665532556,51,9,0,19.421898246770745,0,4733,0,1,20,67,0.25,0,1.2933137818197014,0.14515267787931765
5456,1,2.3422638121266743,2.1470751613113066,1,1,0.21382399478615557,239103.93734395102,341.6025108879297,1805.4072250298227,140360.01127461,77303.69682029144,731.536998518814,-0.14806713393400217,-0.332055125730201,-0.12390225097256558,52779.785676703825,935.7753047951993,22571.148175216367,38511.894470102154,991485.7536872288,1062020.0154152154,17904.101247875707,338972.74485461623,341.33918698880103,-0.2301266107398432,-0.03476287182016913,171694.53788349946,-91830.81021190336,15368.455098151017,32,11,0,51.96324061534717,0,6222,0,2,16,67,0.25,0,3.90103832877832,0.0
5457,1,0.9502219122435998,0.8710367529691516,0,1,-0.15311767737236107,89203.96463903156,138.70167637514345,318.2009528609682,56942.10451062376,22208.02109390631,299.14613171230974,0.1578496446896379,-0.07265413108587002,-0.1205155238679993,23077.18747828716,379.6761897082513,9156.731968679807,17288.902335526902,294479.4998960047,323094.2666646363,0.18049433295610928,137516.22790747922,138.63128557501722,-0.02647879496083136,-0.08059376871226903,69653.75047513432,-33987.82995421141,7606.715685550669,15,6,0,78.66276696056997,0,6832,0,2,11,74,0.25,0,4.0497780877564,0.0
5458,1,0.39875104170203635,0.36552178826009607,0,1,-0.22138049402668694,37433.54406528006,58.20475957012923,133.52982054929066,23895.179849837616,9319.372065865115,125.53365703782902,0.06624001135026802,-0.030488573333404656,-0.05057312409284004,9684.108972811344,159.3272836638323,3842.5302174692115,7255.113492277342,181611.3137232333,193619.29431826563,0.07574262639095175,57707.29807689856,58.17522078080549,-0.011111559244846539,-0.03382036218553508,29229.493871420214,-14262.650045012953,4236.195325111999,8,5,0,91.04604535858076,0,7088,0,2,9,74,0.25,0,4.601248958297964,0.0
5459,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,11,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5460,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5461,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5462,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5463,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5464,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5465,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5466,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,15,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5467,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5468,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,16,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5469,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,14,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5470,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,15,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5471,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5472,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,16,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5473,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5474,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,13,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5475,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5476,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
5477,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,14,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
